Class,760.6,782.6,798.6,806.6,810.6,496.3,520.3,524.3,548.4,568.4,369.3,386.3,391.3,414.3,430.4,600.0,611.8,623.5,635.3,647.1,658.8,670.6,682.4,694.1,705.9,717.6,729.4,741.2,752.9,764.7,776.5,788.2,800.0,811.8,823.5,835.3,847.1,858.8,870.6,882.4,894.1,905.9,917.6,929.4,941.2,952.9,964.7,976.5,988.2,1000.0
Tumor,1070.2990554151675,1061.6872374278378,1074.538338972402,1097.0324045540983,1048.207339432329,994.1465760762704,1039.4803203876847,1019.1858682288228,988.2631403516262,1013.5640010896491,988.4145576796884,988.3567561607435,1006.0490567891509,952.167993883555,956.8770541871742,985.9428117689757,974.6792219916395,1007.8561833148818,977.2993981119697,964.6924074666177,1036.641219223039,994.3555924878366,1001.6882051171981,964.3812953446636,986.3904318868705,1002.7730647427467,971.2251605644424,1009.3924504586417,984.9840327520299,992.7076562551681,984.9573346942651,1046.3069546127235,999.6625693815516,973.5572267761025,1020.5636228025797,969.4789087507245,1005.2215898751189,951.0082469030056,966.7953487775393,1004.9215308967281,1018.4616644998853,1004.2842070297493,997.1087929402939,992.4724076102677,963.0369502408143,982.0038947901323,988.4840307260054,1026.428055655473,1008.5904572392116,955.9239961159317
Tumor,1074.9649081964167,1063.7810230216019,1057.2203481000756,1091.9138258090345,1093.0679812553356,1042.5139755778291,995.4134594548328,1007.0584243088815,1021.4011163115356,1044.162111408546,1005.7116633519349,1011.8309959390346,985.1474181432393,989.9373780786844,1035.4041990337194,1049.8030530854448,1013.4189251550243,1037.7916710534366,1025.0000635839415,1000.9628218192471,1022.7100679073095,1054.1531441439663,1014.2798472953821,1056.8614853837742,948.6095485839506,1036.227275500434,1018.4876849099311,1006.5601149510206,1014.817955710349,963.3229587772214,1010.7357729136479,1023.2218659479619,1051.201582742781,1003.855687244206,997.8461344967562,1006.0312215304211,1036.0475494682446,1025.987014597885,1008.01094418647,1028.209896426725,1017.2070081539331,1038.37084201182,994.2574010994492,1009.3352068242704,1004.9907124390772,977.962996830625,1024.4650372408548,1023.8648309571133,1013.3253066100671,1007.40442869068
Tumor,1015.6375155855895,1050.7254926434455,1052.1794175351472,1044.2325623959164,1058.6396817015316,1010.1012714203634,1047.1546475302632,1004.364445320796,1006.4387597680691,998.1388521058458,952.0307196175239,999.3371531137695,1001.5057552485257,1061.5810528121322,995.1909758804719,1007.5386835583403,999.1322057573689,970.7830490595117,1028.5705703628755,1018.7983258171694,1019.7757986760762,977.2653136301316,1035.0698577734024,964.953723430193,1014.6714273450068,1054.7613906452495,975.2365918717328,985.8425567599307,1002.4912841271911,987.413108647095,961.2334142233467,1001.7140743701507,973.4424071568474,1011.8398107658795,977.014394144155,1038.7483601254385,980.4186676915941,991.9484620948581,1020.3379304342418,969.2283920891512,1005.6864983651033,1032.6785688570608,959.8129191359693,1004.6158464633077,1006.4970698562106,1019.5455717944328,969.076232228048,966.9885846728931,1013.0485391404225,1007.4246168308297
Tumor,1064.6118703001398,1069.0517939136046,1046.8531330086316,1068.574190084364,1067.7822798637467,982.1412145493408,1046.6443627786189,1011.8458230227947,970.2174125699338,1016.4138402158458,975.6329582443169,1019.6771150935613,1028.9648894751851,979.4829420412073,1024.0844032311081,1010.3195231734124,1020.5515039998622,1047.4198245663488,993.8652970999283,981.1565958910628,977.7621392593619,979.6047428758641,998.0724572646474,1008.5287993704161,1006.9172699832504,1020.6795812259006,1000.3250472969477,1036.338351928933,993.3835791690511,1068.0042291647405,1015.6416836941252,978.571061089593,973.2276875484722,1012.0618103810797,994.4134303668537,1017.8500123523023,1011.8309406143386,998.1792771835782,,962.1288193828534,988.8371261983244,1021.4099698580868,1005.3523436032551,968.8565305322003,1004.3295231462796,1009.6329344932209,977.9035640949717,1003.8431276486382,1001.45521796115,971.4257425542344
Tumor,1085.187066675581,1086.4748024951414,1116.633124896304,1106.3385960794592,1039.072480185791,985.8882028543902,1026.3179761480994,1027.2545704631887,1022.3080621770429,1107.187596140999,1029.1610362848267,1044.1740441376232,,1027.015962361014,1010.6981865216437,1032.8266439371948,994.9611331095072,1007.4395241040299,1000.552385426922,1020.9552033151213,1070.2270751307265,968.857420662938,1032.1826177483165,968.8375818836868,1003.9245440012621,1037.5918582287586,1018.5133808038763,984.4971309626163,998.6834631002982,1030.7014261891566,994.7178599654644,1021.0431641114841,1011.7237187944424,998.5023293329648,1070.9453523529537,1033.9757888528236,,1018.7114009677134,993.9796309927109,1034.0586938842637,990.5066500184539,1013.451809749033,1030.1511821336996,1035.2812073388043,981.8178933775218,1007.5620444247153,1000.5224701015213,1000.6825857921971,1064.942646855138,1022.4712435949197
Tumor,1040.3803495829175,1100.9436334092072,1134.2853246018258,1107.096520191981,1038.6787313798368,1002.0191530326433,1047.7836806311989,994.7377525409711,1025.0672864070377,1043.4958398222316,991.9435022513458,1007.5970035098866,932.7425464814614,986.2177418239623,1009.1634517593186,981.1373431124077,1055.1747884686226,977.0269455021697,1004.5904401871665,1016.3863179548028,1052.10247244415,984.9491905976602,1040.615857154185,1017.427392166345,983.1037944359206,1025.854272544635,1020.6632067171885,997.7505400195149,1011.3828736557315,1005.2530407421464,1022.43427982074,1031.113918792976,1056.3261415754346,987.4352544546128,1075.7402580029245,963.040942103017,1008.3580407054524,1028.831226549261,1023.8711066084388,992.4704072540881,1011.7582205250703,1003.1197687956734,998.66404800839,1037.5165822748816,1026.5943348462192,1000.761325446148,1037.5342870289908,1023.6605870105421,1036.1865184285214,1034.43431289003
Tumor,1044.5175379822012,1040.845612621191,1084.4815399600234,1074.6140860601877,1051.819783574678,1002.9331845827196,1031.9416223947105,985.2107152791043,1013.677434529251,994.9451836891526,994.5579699193195,1027.4694212996797,1020.6354087247007,1020.337740900016,1032.6369701788583,1000.525096040819,1017.0488242823741,992.2433310851636,1008.104158812211,996.7464236408078,1002.4248991248179,1014.8789256359229,979.5444829191632,1052.3096818921365,974.8495654625075,969.6452846803066,1028.9527718375016,,1015.6029954263039,1015.708637731607,999.6938306788271,977.5686407128542,1001.8951139548432,983.0709572121972,1024.3779933354438,996.3235654624465,979.3625700801872,991.9653539586751,1010.3232863568907,985.9068861799007,979.4444901108392,1006.0921802872978,1006.124164277718,987.3264206157218,988.224042359542,1005.8012484339409,963.7978914625669,964.8134056405861,982.0388944686891,994.6638212072038
Tumor,1085.3089732174956,1108.8349362825597,1094.9815948235366,1063.5569583778815,1081.0434952217029,,1011.0976248697145,1000.696840547476,1022.5871270385,998.6814207131024,1032.1756552977781,1054.290675335447,1006.2779528413979,1027.5744186321754,1032.9305986133406,1003.7499787237801,1024.2244104290014,1017.1611440799704,1023.3265495920784,991.4578389017692,1011.6304634347697,1023.9730189289388,1050.4235256628021,1043.7462874165194,1066.9587838617276,994.0096983861241,1038.0598917185607,1022.1130164868423,1063.0346985474978,997.911687494687,992.0413050276757,999.707909722019,966.1573992904675,1001.2067936600976,991.4260719005998,1014.3381287591124,1023.4565637510409,1060.9011767749028,1038.93901547716,999.3735746653509,996.2639137671456,1027.3722810071079,,1063.236068121949,1050.2048158505127,1003.735401640947,972.8692878630491,1046.5071543179472,1011.4091516503133,1047.4540178278164
Tumor,1016.4681419202857,1039.6471811315669,1055.0017519631072,1057.3796613496017,1047.7219431155377,1015.5712483086875,973.3094892654351,996.4405128744677,1003.0073907927974,1012.8609708514688,1017.7903719522222,971.8839477040533,961.6471457316095,1031.9419205474628,,981.2878365860862,1038.7787993880631,1002.8918658573215,1029.4824296015956,1001.6879620352527,1051.5186981220497,1043.88352106108,993.7758962880232,1024.289273773859,1016.1343987396286,1034.2157889383088,975.8769134854974,1017.151286499961,1026.4606121712397,956.0315128394221,970.4185371833556,949.0191955559975,993.2648291388861,1017.938556394899,1037.5589263024008,1001.8523695104943,1040.7153886392823,965.4974635446277,957.4154390161211,998.6113075275846,1009.6016362234827,999.1826312976476,948.3139474990031,997.7719990121803,967.3882624873787,1016.741813720751,1009.1649561524212,976.5030053418161,987.1533270665826,973.5196619527762
